"id","created_at","text","retweet_count","favorite_count"
"1552330249194676227","2022-07-27 16:29:06+00:00","Después de ser el país más peligroso del mundo…  Estamos en camino a ser el país más seguro de América Latina.  Y s… https://t.co/P9ey0EGxQa","1476","6754"
"1552110711148519425","2022-07-27 01:56:45+00:00","Et tu, @VozdeAmerica? https://t.co/hZXwmlumTW","679","3783"
"1552100350857023489","2022-07-27 01:15:34+00:00"," https://t.co/f9gfP6afFi","979","6037"
"1551987549811400706","2022-07-26 17:47:21+00:00","Será interesante ver si los medios de comunicación publicarán cientos de artículos diciendo que El Salvador está re… https://t.co/8QDWRru2vF","959","4829"
"1551987486431354883","2022-07-26 17:47:05+00:00","Y lo haremos al precio de mercado (entendiendo que el precio de mercado probablemente subirá una vez comencemos a c… https://t.co/mDnAo7KeVy","701","3953"
"1551987328909991936","2022-07-26 17:46:28+00:00","Contrario a lo que los medios han estado diciendo todo este tiempo, El Salvador tiene suficiente liquidez, no solo… https://t.co/DIWoLxJSvg","709","3766"
"1551987175926931457","2022-07-26 17:45:51+00:00","Hoy enviamos 2 proyectos de ley a la @AsambleaSV para asegurar los fondos para hacer una oferta de compra transpare… https://t.co/Hie4tjuNjA","1559","7474"
"1551984301272621062","2022-07-26 17:34:26+00:00","It will be interesting to see if the media will publish hundreds of articles saying El Salvador is repurchasing its… https://t.co/wsxggWCNjP","667","3959"
"1551984157743452160","2022-07-26 17:33:52+00:00","And we’ll do it at market price (understanding the market price will probably move upwards once we start buying all… https://t.co/BjJZU16TMc","490","3137"
"1551984049710923778","2022-07-26 17:33:26+00:00","Contrary to what the media has been saying all this time, El Salvador has the liquidity not only to pay all of its… https://t.co/haeQOCSCEL","505","2830"
"1551983886212775936","2022-07-26 17:32:47+00:00","Today we are sending 2 bills to Congress to ensure that we have the available funds to make a transparent, public a… https://t.co/EnbW6jMIgg","1190","6403"
"1551813465655975936","2022-07-26 06:15:36+00:00","0 homicidios.  Seguimos…  #GuerraContraPandillas https://t.co/iFNA0fM27p","789","5081"
"1551755924280414209","2022-07-26 02:26:57+00:00","RT @stacyherbert: Everyone who comes to El Salvador, falls in love with the country  Thus proving a thousand headlines wrong  ","381","0"
"1551321663677120512","2022-07-24 21:41:21+00:00","RT @SalomonCartoon: https://t.co/68lbToQOLu","970","0"
"1551220013591404544","2022-07-24 14:57:26+00:00","¡Lo estamos logrando El Salvador!  8 días consecutivos sin homicidios.  Seguimos…  #GuerraContraPandillas https://t.co/m8cM5zOCtW","1405","9534"
"1551047502631260161","2022-07-24 03:31:56+00:00","¿Y tú qué querés, menú? https://t.co/Q4p4DBu7bP","1749","20239"
"1551029486778474505","2022-07-24 02:20:21+00:00"," https://t.co/IR6eWDI89m","513","3687"
"1551026217163309057","2022-07-24 02:07:21+00:00"," https://t.co/WxQHt1zwYr","822","5747"
"1550932270571192320","2022-07-23 19:54:02+00:00","RT @Dannocean: @Guaynaa_ Te lo dije","181","0"
"1550932264766283777","2022-07-23 19:54:01+00:00","RT @Guaynaa_: Enamorado de El Salvador,  mañana montaña  o playita ?","648","0"
"1550724840784551936","2022-07-23 06:09:47+00:00","Pocos creían que, en tan poco tiempo, tendríamos tanto éxito.  Gracias a Dios.  0 homicidios.  Seguimos…… https://t.co/LWOGWFii0O","1162","7765"
"1550652573270638593","2022-07-23 01:22:37+00:00","Gracias a Dios, después de 3 años, los salvadoreños siguen satisfechos con nuestro trabajo…  Y en porcentajes que n… https://t.co/deFco6k83X","2417","12580"
"1550363358448214017","2022-07-22 06:13:23+00:00","Puedo aburrirlos con estas actualizaciones, pero solo un salvadoreño sabe lo histórico que son estos números y lo q… https://t.co/6M0VaidxpX","1552","10953"
"1550300348073607168","2022-07-22 02:03:00+00:00","Hace exactamente un mes, les anunciaba la construcción del…   CENTRO DE CONFINAMIENTO DEL TERRORISMO.  Así va su co… https://t.co/uENYr6DTXw","2912","14957"
"1550000527089569792","2022-07-21 06:11:37+00:00","Parecería increíble, pero gracias a Dios, otro día sin homicidios en todo nuestro país   El Salvador, el que hace… https://t.co/XaWPAPiEmv","1607","9843"
"1549639448937304065","2022-07-20 06:16:50+00:00","0 homicidios.  Seguimos…  #GuerraContraPandillas https://t.co/DTrhShX8kn","715","5122"
"1549273840160743425","2022-07-19 06:04:02+00:00","0 homicidios.  Seguimos…  #GuerraContraPandillas https://t.co/AMyPQMyRhe","761","5468"
"1548826615496511490","2022-07-18 00:26:55+00:00","Este laboratorio y este equipo es único en Centroamérica.  De hecho, ya comenzamos a operar pacientes de nuestros h… https://t.co/SIVkXRmhiu","1085","7254"
"1548825536218243073","2022-07-18 00:22:38+00:00","Gracias al trabajo de la Primera Dama, logramos crear este laboratorio y dotarlo con un angiógrafo arco biplanar de… https://t.co/ZyVT8dhLb5","1049","7192"
"1548825084370075651","2022-07-18 00:20:50+00:00","A veces no logramos dimensionar el nivel de abandono en el que por décadas dejaron a nuestro país.  El sistema de s… https://t.co/Ysmv43I4Ut","1996","11836"
"1548063754838896640","2022-07-15 21:55:35+00:00","UNITED FRUIT COMPANY.","1459","9535"
"1547866875744268289","2022-07-15 08:53:15+00:00","Con todo y temblor, trabajando 24/7  https://t.co/2ZyUEHFpkD","913","6538"
"1547780667622039552","2022-07-15 03:10:42+00:00","…los cambios de la ley Nacer con Cariño, las nuevas áreas de descanso, los nuevos equipos tecnológicos, etc.  Este… https://t.co/PpamAiy0Su","374","2930"
"1547779564754989057","2022-07-15 03:06:19+00:00","Gracias por poner primero al paciente, por darlo todo y un poquito más, por salvar vidas.  Juntos hemos realizado m… https://t.co/an1aLuFgDl","380","3141"
"1547779315739213824","2022-07-15 03:05:19+00:00","¡Feliz día del Médico!  Gracias a todos los médicos que nos están ayudando a cambiar nuestro sistema de salud. Un s… https://t.co/PkRQ9tqDjU","747","5783"
"1547401775564656641","2022-07-14 02:05:07+00:00","Se ordena que todas las banderas en nuestro país sean izadas a media asta por 3 días, en honor a nuestro héroe, qui… https://t.co/ZcJpUB3H6z","2059","16705"
"1547380948152553474","2022-07-14 00:42:21+00:00","Los terroristas que emboscaron y asesinaron a nuestro héroe con tácticas guerrilleras, son los que defienden alguno… https://t.co/35KGZJzQ3y","1433","8223"
"1547369168722329600","2022-07-13 23:55:33+00:00","Ya capturamos al primer terrorista involucrado y seguimos en el operativo para capturarlos a todos.  Estos terroris… https://t.co/mDh61DCrYI","1141","8588"
"1547368948861222913","2022-07-13 23:54:40+00:00","Esta mañana 10 terroristas emboscaron a nuestros soldados en Nueva Concepción, Chalatenango.  En el enfrentamiento,… https://t.co/MUk88RZpUc","1523","9499"
"1547349089469272071","2022-07-13 22:35:45+00:00","Paso a paso  https://t.co/CnAaGzMVoN","882","5163"
"1547045969069473794","2022-07-13 02:31:16+00:00","¿Cuándo habían querido tanto a un Ministro de Defensa? https://t.co/cXaSxTqXPB","1221","7563"
"1547037716809977857","2022-07-13 01:58:28+00:00","Pasará por la Ruta Militar, que conduce hacia El Amatillo, en La Unión y terminará en la autopista El Papalón.  Est… https://t.co/ptr3dcCNOP","658","4210"
"1547036870454185984","2022-07-13 01:55:07+00:00","El oriente de nuestro país, que por décadas fue abandonado, hoy es uno de los pilares de desarrollo más importantes… https://t.co/SVqVQe3Xix","1294","8700"
"1546583561309921280","2022-07-11 19:53:49+00:00","“Stealing the limelight are destinations in Central America in Q1. The most resilient destinations are El Salvador… https://t.co/czTojNfsKC","811","4479"
"1546332472903966723","2022-07-11 03:16:05+00:00","Aunque la verdad, ¿qué importa lo que digan ellos?  Nosotros tenemos la voluntad de un pueblo entero que decidió de… https://t.co/S9rQl8PJJR","1198","6483"
"1546328253669023745","2022-07-11 02:59:19+00:00","Y que por el contrario, llenen su contenido con una oposición que no tiene ningún apoyo real, ni dentro, ni fuera d… https://t.co/lBk7TWSSmz","760","4607"
"1546327100528926720","2022-07-11 02:54:44+00:00","Es una lástima que estas concentraciones masivas, totalmente orgánicas, lejos de nuestra tierra, sin acarreados, si… https://t.co/I9REmJbVKi","876","4620"
"1546322623067463680","2022-07-11 02:36:57+00:00","Ustedes son la prueba de que este camino es el correcto. Por eso trasciende fronteras, por eso nos llena de energía… https://t.co/ZS2ELTsb1y","880","5223"
"1546320856942608385","2022-07-11 02:29:56+00:00","Hoy, miles de nuestros hermanos se reunieron en:  •Long Island, New York •Houston, Texas •Los Ángeles, California… https://t.co/rJLzTM5DPh","2388","14491"
"1546189694182035457","2022-07-10 17:48:44+00:00","Estimado @donpedrorivera5,   Muchas gracias por el corrido, estoy ansioso por escucharlo.  Le envié una bandera de… https://t.co/d7SyDo5Asr","2059","12233"
"1545608517775761411","2022-07-09 03:19:21+00:00","安倍晋三元総理大臣のリーダーシップの下、我々に支援を提供していただいたこと、並びに貴国とのニ国間関係が発展したことをしっかりと記憶に留めております。 https://t.co/3WS9S1ZhOK","763","6930"
"1545608263269584896","2022-07-09 03:18:20+00:00","エルサルバドル国民及び政府、そして、妻のガブリエラと自分自らの名において、安倍晋三元総理大臣のこの度のご逝去の報に接し、謹んでお悔やみ申し上げるとともに、エルサルバドル国民は、日本国民の皆様と連帯していることをお伝えいたします。 https://t.co/oihNFbiylF","1327","10661"
"1545215018437955584","2022-07-08 01:15:43+00:00","Since when the @nytimes has devoted so much time and space to El Salvador’s economic initiatives?  It’s clear they’… https://t.co/aV4BceZwLG","2896","16490"
"1544935021953581056","2022-07-07 06:43:07+00:00","0 homicidios.  1 homicidio en todo lo que va de julio.  Seguimos…  #GuerraContraPandillas https://t.co/7fdl3rHpPt","746","5731"
"1544818167536652288","2022-07-06 22:58:47+00:00","@PeterSchiff @saylor How’s your bank going?","1558","14360"
"1544798712656007171","2022-07-06 21:41:28+00:00","Se reanudan todas las actividades.  Pero ojo, aún continuamos en emergencia, los suelos están saturados y los ríos… https://t.co/lesvbH6rfo","1059","5617"
"1544746948737093633","2022-07-06 18:15:47+00:00","☀️ https://t.co/zeIEBWxfiE","1338","18080"
"1544477790895996928","2022-07-06 00:26:15+00:00","Rápido ingreso y fuerte intensidad de la onda tropical.  Recuerden que estamos en emergencia, la mayoría de suelos… https://t.co/1bvpZVjPzV","1290","6916"
"1544462561013284866","2022-07-05 23:25:43+00:00","La saturación en los suelos se encuentra en niveles muy altos y una onda tropical ha ingresado a nuestro país, lo q… https://t.co/HegHiZgNHL","1437","7535"
"1544448385133993985","2022-07-05 22:29:24+00:00","Las lluvias que estamos experimentando esta tarde son moderadas, pero recuerden que los suelos, quebradas, ríos y a… https://t.co/qJMWuGgDwi","863","4728"
"1544395689647656960","2022-07-05 19:00:00+00:00","El poder del amor ❤️ https://t.co/iVDApAFAdP","3304","26794"
"1544176458301595649","2022-07-05 04:28:51+00:00","Es increíble que los que siempre salen a criticar TODO y los autodenominados “periodistas incómodos” no digan nada… https://t.co/X2Zh4bVGbH","1352","7192"
"1544133795472969731","2022-07-05 01:39:20+00:00","Monitoreamos una onda tropical que ingresará a nuestro país en las próximas 24 horas y por la saturación de los sue… https://t.co/augepHlmUj","1408","6842"
"1544126629961732097","2022-07-05 01:10:51+00:00","Muestra de vertientes dentro del la planta de St. Jack’s. https://t.co/KFW0H4g911","732","4168"
"1544123915055898625","2022-07-05 01:00:04+00:00","Encontramos la fuente de la contaminación en la empresa textil St. Jack’s. https://t.co/JPDh1l4SZ0","1300","7016"
"1544118223595085825","2022-07-05 00:37:27+00:00","Siempre he criticado y afirmado que consideraban a El Salvador cómo su finca, pero me equivoqué…  Nadie trataría a… https://t.co/48FocqOVEb","908","5309"
"1544104710424100864","2022-07-04 23:43:45+00:00","Esto es claramente un crimen ambiental y los responsables pagarán caro por esto.  Sea quién sea. https://t.co/6fwjXuJjbO","1139","6476"
"1544104137390018561","2022-07-04 23:41:29+00:00","Irresponsables aprovecharon la tormenta para lanzar desechos a la quebrada El Piro.  Preliminarmente, creemos que p… https://t.co/FFT32WNoS1","2029","10242"
"1544061784012750849","2022-07-04 20:53:11+00:00","Nosotros no estamos para dar excusas, sino para trabajar al máximo por los Salvadoreños.  #HuracánBonnie https://t.co/YQEk9cZmgk","1983","12023"
"1543839295353589764","2022-07-04 06:09:05+00:00","0 homicidios.  A pesar de la tormenta, seguimos…  #GuerraContraPandillas https://t.co/ECzuPV7ajV","654","4657"
"1543822178952552448","2022-07-04 05:01:04+00:00","RT @PresidenciaSV: La Tormenta Tropical #Bonnie ha sido reclasificada a HURACÁN y seguirá influenciando de forma indirecta a todo El Salvad…","594","0"
"1543783793164795906","2022-07-04 02:28:33+00:00","RT @ElMundoSV: #Nacionales | El 5 % de la lluvia de un año cayó solo el sábado en San Salvador   &gt; https://t.co/aqY1UFlrOk https://t.co/3Tu…","379","0"
"1543772058974388224","2022-07-04 01:41:55+00:00","Se suspenden clases en todo el territorio nacional para mañana lunes.  Las instrucciones para el martes dependerán… https://t.co/UvvCxcygms","2878","18368"
"1543767816607862787","2022-07-04 01:25:03+00:00","¡Atentos!  Recuerde que los suelos y ríos están sobrecargados y que estas tormentas que se avecinan pudieran causar… https://t.co/7WlGkgZH7P","1315","5860"
"1543412395103596544","2022-07-03 01:52:44+00:00","Hemos desplegado a @PROCIVILSV, @BomberosSV, @FUERZARMADASV, @PNCSV, @SaludSV, @ObrasPublicasSV, @GobernacionSV y a… https://t.co/2vjntUcfGT","1299","5398"
"1543396964527652864","2022-07-03 00:51:25+00:00","Estamos entregando computadoras y tablets al 100% de niños y jóvenes que estudian en nuestras escuelas e institutos… https://t.co/swsgLoT9VL","1138","7117"
"1543072884863680513","2022-07-02 03:23:39+00:00","“Robiño”, el terrorista de la 18-S que fue abatido luego de disparar contra los agentes que llegaron a capturarlo p… https://t.co/aFtNObkSAq","1739","8625"
"1542868851318263808","2022-07-01 13:52:53+00:00","RT @nayibbukele: On Tuesday, 3 police officers were murdered by the 18-S gang.  The terrorists were apprehended today, but this was the mes…","1666","0"
"1542754699165814785","2022-07-01 06:19:17+00:00","0 homicidios.  Y todos los terroristas que asesinaron a nuestros policías: capturados, en custodia hospitalaria o f… https://t.co/ABT6ZPUZ0n","828","5749"
"1542714847288254465","2022-07-01 03:40:56+00:00","On Tuesday, 3 police officers were murdered by the 18-S gang.  The terrorists were apprehended today, but this was… https://t.co/FUbMbRf7Vz","1666","8867"
"1542712584654262274","2022-07-01 03:31:57+00:00","RT @derekmross: In a decade, we'll tell tales of the legend of Nayib Bukele and El Salvador buying the #Bitcoin dip.","315","0"
"1542681485462982658","2022-07-01 01:28:22+00:00","RT @JeffBooth: @nayibbukele @Dennis_Porter_ Smart! Your tourism increase alone is enough to pay for your holdings. Add the entrepreneurs mo…","292","0"
"1542672286490271744","2022-07-01 00:51:49+00:00","El Salvador bought today 80 #BTC at $19,000 each!  #Bitcoin is the future!  Thank you for selling cheap  https://t.co/ZHwr0Ln1Ze","6880","43125"
"1542601897512767488","2022-06-30 20:12:07+00:00","Estos asesinos estaban escondidos en un mesón. Cuando nuestras Fuerzas Especiales ingresaron, el terrorista ""Robiño… https://t.co/Q7vzntZpSx","1019","7727"
"1542601187257630721","2022-06-30 20:09:17+00:00","Los capturados son:  José Héctor Bernal, alias ""Negro"" (en el hospital desde el día del atentado)   Gabriela Esmera… https://t.co/IWOdrrqXem","808","5631"
"1542599874671247360","2022-06-30 20:04:04+00:00","5 fueron los terroristas de la 18-S que asesinaron a nuestros héroes.  Uno de ellos fue herido en el enfrentamiento… https://t.co/T1pDWjKCzZ","1865","11515"
"1542276494713671682","2022-06-29 22:39:05+00:00","Se ordena que todas las banderas en nuestro país sean izadas a media asta por 3 días, en honor a los 3 héroes que d… https://t.co/AJ2I9NKmYi","3000","22099"
"1542265904611971072","2022-06-29 21:57:00+00:00","Resumen de la conferencia de prensa de ayer en la noche, luego del asesinato de 3 policías perpetrado por terrorist… https://t.co/WDulBN7vNN","1530","7658"
"1541985961634144258","2022-06-29 03:24:36+00:00","Uno de nuestros héroes asesinados, el Inspector Carlos Mauricio Velásquez Rodríguez, se graduó ayer como formador e… https://t.co/FghThcPlUY","1377","9380"
"1541983289115901953","2022-06-29 03:13:59+00:00","El pandillero herido, José Héctor Bernal Colocho, alias Negro, en custodia y que participó en el asesinato de nuest… https://t.co/WrBPyqH6Xz","2255","13424"
"1541978812413616128","2022-06-29 02:56:12+00:00","RT @PresidenciaSV: El Régimen de Excepción ha sido vital para alcanzar múltiples resultados en la #GuerraContraPandillas. Vamos a arreciar…","659","0"
"1541977478230642690","2022-06-29 02:50:54+00:00","RT @elsalvador: #DePaís «Vamos a reforzar la presencia en las calles, estamos replanteando nuevos despliegues con mayor penetración», infor…","370","0"
"1541976505588367360","2022-06-29 02:47:02+00:00","RT @AlexiaRivasG1: “Los organismos de derechos humanos y las ONG no van a decir nada, porque no les importa. Cuando un pandillero es llevad…","318","0"
"1541976363661492225","2022-06-29 02:46:28+00:00","RT @MigueVaquerano: “Los organismos de derechos humanos y las ONG no van a decir nada, porque no les importa”, Presidente @nayibbukele. htt…","437","0"
"1541975535026376705","2022-06-29 02:43:10+00:00","RT @PresidenciaSV: No vamos a parar con la #GuerraContraPandillas hasta extirpar ese cáncer en todo el país. https://t.co/zUW7exhPyn","536","0"
"1541973238917595138","2022-06-29 02:34:03+00:00","RT @PresidenciaSV: No va a quedar en la impunidad el crimen cometido contra nuestros héroes de la @PNCSV, se continuará con el despliegue y…","599","0"
"1541972737794637824","2022-06-29 02:32:03+00:00","RT @PresidenciaSV: ""Estoy casi seguro que es motivo de celebración para algunos de las ONG y algunos medios de comunicación amigos de las p…","356","0"
"1541972682622771201","2022-06-29 02:31:50+00:00","RT @PresidenciaSV: El Presidente @nayibbukele envía un  mensaje claro: la #GuerraContraPandillas se va a arreciar, ahora van a saber de ver…","805","0"
"1541972009101524993","2022-06-29 02:29:10+00:00","RT @PresidenciaSV: “Que se quejen los que quieran, nosotros vamos a defender a nuestro pueblo y vamos a hacer que la vida de estos agentes…","472","0"
"1541971952226664450","2022-06-29 02:28:56+00:00","RT @PresidenciaSV: “No solo son tres salvadoreños que murieron, son tres salvadoreños que murieron en el ejercicio de su deber, tratando de…","267","0"
"1541971934195351553","2022-06-29 02:28:52+00:00","RT @PresidenciaSV: ""Quiero dar el pésame a las familias, a la corporación policial y decirles que cuenten con nosotros, vamos a apoyar a nu…","318","0"
"1541971893024169985","2022-06-29 02:28:42+00:00","RT @PresidenciaSV: “En cuanto a las medidas de seguridad en el país, esto no nos hará retroceder sino avanzar más, tenemos la capacidad de…","284","0"
"1541971787705114626","2022-06-29 02:28:17+00:00","RT @PresidenciaSV: “El despliegue de las investigaciones ya se está ejecutando, buscando no solo a los perpetradores sino a toda la red imp…","275","0"
"1541971693521993733","2022-06-29 02:27:54+00:00","RT @PresidenciaSV: “Se están desplegando los operativos. Serán visibles para la población y hay dos tipos de operativos para esta situación…","356","0"
"1541971638522200064","2022-06-29 02:27:41+00:00","RT @PresidenciaSV: ""El mensaje más importante que quiero darle a la familia de los fallecidos, a la @PNCSV y a la población es que esto dej…","276","0"
"1541971456531234816","2022-06-29 02:26:58+00:00","RT @PresidenciaSV: “Las pandillas van a pagar. Esto solo nos recuerda que el mal sigue allí. Sí, están golpeados, sí han sido reducidos. Pe…","462","0"
"1541971383814594561","2022-06-29 02:26:41+00:00","RT @PresidenciaSV: “Los pandilleros son tontos, porque lo que hemos estado hablando es que no vamos a retroceder. Y si ellos pensaban que s…","471","0"
"1541970912953700353","2022-06-29 02:24:48+00:00","RT @PresidenciaSV: “Los organismos de derechos humanos y las ONG no van a decir nada, porque no les importa. Cuando un pandillero es llevad…","435","0"
"1541970900886736902","2022-06-29 02:24:45+00:00","RT @PresidenciaSV: ""Una agente mujer fue asesinada también, es una de los tres oficiales atacados. Esto resalta varias cosas: no estamos co…","310","0"
"1541970891155935232","2022-06-29 02:24:43+00:00","RT @PresidenciaSV: “Quiero informarles que hoy sucedió un ataque contra las fuerzas policiales. Esto es inédito, tener un ataque contra los…","672","0"
"1541921989010391040","2022-06-28 23:10:24+00:00","RT @AlexiaRivasG1: Uno de los Magistrados del TSE, el máximo organismo en materia electoral, sugirió en televisión nacional un Golpe de Est…","612","0"
"1541627845621043200","2022-06-28 03:41:35+00:00","United Fruit Company. https://t.co/YrFxBUb79l","1615","6843"
"1541518145076199424","2022-06-27 20:25:40+00:00","Con esta acción, más las capacitaciones de maestros (que también recibieron su computadora), más la modernización d… https://t.co/2D9miqjesd","547","3525"
"1541517031689814016","2022-06-27 20:21:15+00:00","Todas las computadoras son marca @HP o @Dell y todas las tablets son @Lenovo. Todas nuevas, de excelente calidad y… https://t.co/BdK0fMoNmO","563","3593"
"1541516203490934784","2022-06-27 20:17:57+00:00","Estamos entregando más de 20,000 tablets diarias, para llegar pronto a nuestra meta de que todos los niños y adoles… https://t.co/IMS6Qs5orF","1346","7867"
"1540882382781300736","2022-06-26 02:19:22+00:00"," https://t.co/OTZRiX4eIV","529","6725"
"1540881397728043009","2022-06-26 02:15:28+00:00","⚽️ https://t.co/hE0tj4YuD6","573","7719"
"1540880565490126848","2022-06-26 02:12:09+00:00","Día del Padre en el centro de educación inicial de Layla ❤️ https://t.co/fs1JZbnxO8","1291","17032"
"1540490135195852800","2022-06-25 00:20:43+00:00"," https://t.co/Gq9KK27Luk","584","6448"
"1540484231293460481","2022-06-24 23:57:16+00:00","RT @MilenaMayorga: Lo que pedimos es una relación basada en el respeto, la independencia y la soberanía.  https://t.co/ZHjVHyysWi","1027","0"
"1540215967237771264","2022-06-24 06:11:17+00:00","0 homicidios.  Seguimos…  #GuerraContraPandillas https://t.co/s0TyVJ8hJo","902","6304"
"1540065142938951681","2022-06-23 20:11:57+00:00","RT @nayibbukele: La #LeyCrecerJuntos fue aprobada por todos los partidos políticos en la @AsambleaSV (a excepción del FMLN).  La protección…","1229","0"
"1539811412888981505","2022-06-23 03:23:43+00:00","La #LeyCrecerJuntos fue aprobada por todos los partidos políticos en la @AsambleaSV (a excepción del FMLN).  La pro… https://t.co/BIeGM8WHb1","1229","7210"
"1539762929486233606","2022-06-23 00:11:04+00:00","Situación actual:  *Pueden verla en tiempo real en: https://t.co/B8ucpxIhXM https://t.co/oIAgYZQAUg","523","2698"
"1539761969221312513","2022-06-23 00:07:15+00:00","Todos las instituciones del Estado y la dirección nacional de @PROCIVILSV deben de activarse ante las fuertes lluvi… https://t.co/pNMwfxEFq7","1191","6663"
"1539401592641884160","2022-06-22 00:15:15+00:00","Además, decidimos hacerlo alejado de las ciudades, rodeado de cientos de manzanas de tierra propiedad del Estado, c… https://t.co/GVSw80QYpP","967","7064"
"1539401114654846978","2022-06-22 00:13:21+00:00","Son muchos los factores que deben salir bien y a tiempo para poder ganar la #GuerraContraPandillas y la construcció… https://t.co/ZNNxtjSMWX","765","5715"
"1539400896857120770","2022-06-22 00:12:29+00:00","Pero así como al inicio de la pandemia construimos en tiempo récord el hospital más grande de Latinoamérica para at… https://t.co/TUH6ejjV7R","625","3981"
"1539400438461698051","2022-06-22 00:10:39+00:00","Sin embargo, hemos logrado traer paz, tranquilidad y libertad de circulación a nuestra gente y llevar la tasa de ho… https://t.co/2CfcVybBkg","632","4125"
"1539400004250619904","2022-06-22 00:08:56+00:00","Les presento la construcción del:  CENTRO DE CONFINAMIENTO DEL TERRORISMO  En esta #GuerraContraPandillas y gracias… https://t.co/A8KRuZLqVH","2442","13005"
"1539241190264131584","2022-06-21 13:37:52+00:00","RT @Datoworld: #LATAM - Aprobación de los presidentes LATAM    Bukele 87%   AMLO 56%  Abinader 68%   Xiomara 61%    Lacalle 50%…","2074","0"
"1539054092852633600","2022-06-21 01:14:24+00:00","¿La nueva estrategia de la oposición es atacar a la diáspora????  ¿En serio?  De verdad que ya no pueden ser más idiotas ‍♂️","1788","12385"
"1538975067190738945","2022-06-20 20:00:23+00:00","Hoy cumple 3 años el #PlanControlTerritorial y sus 3 principales logros son innegables:  1. Salir de los países más… https://t.co/xpqEAQ8Ssn","1802","8357"
"1538969936986525698","2022-06-20 19:40:00+00:00","RT @BitcoinMagazine: Airbnb bookings in El Salvador grew 280% in Q1 2022 compared to Q1 2019   Wonder why  #Bitcoin","760","0"
"1538710203322990592","2022-06-20 02:27:54+00:00"," https://t.co/kx9LK6U9tX","725","4393"
"1538700195441033216","2022-06-20 01:48:08+00:00","Puerto de La Libertad  https://t.co/4iDL54pAG6","1208","11375"
"1538618567997931526","2022-06-19 20:23:47+00:00","@derekmross Haha nice one!","17","122"
"1538617126897995776","2022-06-19 20:18:03+00:00","@derekmross I think we should definitely include quadruple and quintuple cheeseburgers on the menu.  Specially on Father’s Day!","54","369"
"1538615666739126274","2022-06-19 20:12:15+00:00","@derekmross It’s clearly a quadruple…","34","480"
"1538611323419955200","2022-06-19 19:55:00+00:00","Happy Father’s Day to all the fathers in the world!  Have a great day and remember to eat your protein… https://t.co/CdtBM7lN6z","1089","15957"
"1538364438859984896","2022-06-19 03:33:58+00:00","In other news, the guys at @wsl sent me this cool jersey ‍♂️ https://t.co/BymA8uL9nm","857","8633"
"1538356901297143809","2022-06-19 03:04:01+00:00","I see that some people are worried or anxious about the #Bitcoin market price.  My advice: stop looking at the grap… https://t.co/41gDE3ndFz","4584","29057"
"1538355546868301825","2022-06-19 02:58:38+00:00","Veo que algunas personas están preocupadas o ansiosas por el precio del #Bitcoin en el mercado.  Mi consejo: dejen… https://t.co/KEXQgqZqpv","3417","23523"
"1538197197472284672","2022-06-18 16:29:24+00:00","La inversión privada mas alta en 62 años  https://t.co/S0lhDIiCQH","1053","5840"
"1537996653000417280","2022-06-18 03:12:31+00:00","Feliz día del padre a todos los papás del mundo mundial ❤️ https://t.co/x3ZtRXVG2L","2336","35519"
"1537822601443155973","2022-06-17 15:40:54+00:00","RT @PresidenciaSV: Ser padre es ir caminando siempre hacia adelante, trabajando incansablemente, cumpliendo metas, logrando lo imposible, s…","813","0"
"1537625934861410309","2022-06-17 02:39:25+00:00"," https://t.co/xRESJAA2qv","650","4392"
"1537604098169655298","2022-06-17 01:12:38+00:00","Con el nuevo equipo, las nuevas aplicaciones, la mejora de la conectividad y la apuesta por romper totalmente la br… https://t.co/tEDGjxhm5z","781","5086"
"1537603434383278082","2022-06-17 01:10:00+00:00","Ya llegaron todas las nuevas tablets Lenovo para nuestros niños de 1ro a 3er grado (de 4to grado a bachillerato est… https://t.co/r7qEvO0z3n","1728","10239"
"1537234606302560258","2022-06-16 00:44:25+00:00","¿Ya me siguen en TikTok?    @nayibbukele https://t.co/GC7uMQRXkS","2841","18057"
"1536905161477603329","2022-06-15 02:55:19+00:00","Cambiar un sistema de justicia históricamente corrupto es algo que no se puede hacer de la noche a la mañana y requ… https://t.co/LDoJnFmtjs","2845","18102"
"1536851112543805448","2022-06-14 23:20:33+00:00","RT @FiscalGeneralSV: En estos momentos, estamos haciendo efectiva la orden de captura de Peter Wachowsky, por el feminicidio de su compañer…","1054","0"
"1536800544894902274","2022-06-14 19:59:36+00:00","You’re telling me we should buy more #BTC? https://t.co/jwvn0A1kTb","1778","15855"
"1536563669865316353","2022-06-14 04:18:21+00:00","Sin ser un país productor de petróleo, El Salvador tiene la gasolina más barata de Centroamérica.  Precios por galó… https://t.co/fDDMitalGC","2661","14216"
"1536438321919975424","2022-06-13 20:00:16+00:00","Tasa de homicidios por cada 100,000 habitantes en los países más peligrosos del mundo…  De 1991 a 2021.  Así tenían… https://t.co/p2kEBcpNiR","2911","12357"
"1536098470590922752","2022-06-12 21:29:49+00:00","Por eso pedimos vehículos y equipo para guerra rural desde 2019 (aunque los fondos fueron aprobados hasta que llegó… https://t.co/bd4sqbqq2i","1253","7565"
"1536097803641970689","2022-06-12 21:27:10+00:00","Documentos de inteligencia muestran todo el plan, con el fin de llevar a una segunda falsa negociación de paz y con… https://t.co/FXmmkuFjbh","1410","6924"
