"id","created_at","text","retweet_count","favorite_count"
"1536191496650739713","2022-06-13 03:39:28+00:00","#NoPodemosParar tenemos que unirnos y trabajar fuerte para sacar al Ecuador adelante. https://t.co/N6DzJmna44","2041","6802"
"1536047687535104000","2022-06-12 18:08:01+00:00","Todos los ecuatorianos merecen vivir dignamente. Seguiremos garantizando a las familias una vivienda adecuada porqu… https://t.co/nVRmjaHdED","351","622"
"1536008956010762241","2022-06-12 15:34:07+00:00","La voz del Ecuador fue escuchada en la IX #CumbreAméricas. Un encuentro muy productivo para seguir construyendo el… https://t.co/qnoS02rvsS","395","756"
"1535744176876310529","2022-06-11 22:01:59+00:00","Debemos fortalecer las acciones que protegerán los DD.HH de las personas en movilidad. Bajo el principio de respons… https://t.co/YjSBre9hua","408","698"
"1535701854750924801","2022-06-11 19:13:48+00:00","Para ganar la batalla contra la inseguridad, el narcotráfico y la delincuencia es momento de unir esfuerzos entre t… https://t.co/XFGQpixgpR","455","1089"
"1535428752636878850","2022-06-11 01:08:36+00:00","Dos países hermanos, ahora más unidos por una misma lucha.  Gracias @POTUS por ser un excelente anfitrión y su gran… https://t.co/DKrK5QDz0b","416","1298"
"1535425137272578048","2022-06-11 00:54:14+00:00","Durante nuestro encuentro con @ClimateEnvoy, afianzamos ideas de cooperación sobre la protección del medio ambiente… https://t.co/uVEUHILLE3","333","492"
"1535411385022169096","2022-06-10 23:59:35+00:00","Nos encontramos por el bienestar de nuestras naciones. Para nosotros fue un honor ser parte de esta importante IX… https://t.co/owkPddA22T","403","803"
"1535399217878949889","2022-06-10 23:11:14+00:00","RT @IvanDuque: Nos honran las palabras del Presidente de Ecuador, @LassoGuillermo, quien hace un especial reconocimiento a nuestro liderazg…","413","0"
"1535383265623920643","2022-06-10 22:07:51+00:00","Gracias a la adopción de la Declaración sobre Migración y Protección continuaremos con el diálogo para promover una… https://t.co/60H30p3zXE","463","709"
"1535362502636318720","2022-06-10 20:45:20+00:00","Mantuve una reunión con @jairbolsonaro, tratamos temas de cooperación en seguridad y comercio.… https://t.co/vS1K01vJGd","468","1152"
"1535359788904861697","2022-06-10 20:34:33+00:00","Hoy tenemos la necesidad de formar un bloque sólido. Es momento de unirnos en nuestros esfuerzos por la seguridad i… https://t.co/NotXYRNe7x","259","405"
"1535359664703033345","2022-06-10 20:34:04+00:00","Estamos realizando un esfuerzo valiente y sostenido por la seguridad, para lo que necesitamos solidaridad y soporte… https://t.co/GGSvRXEyJP","165","295"
"1535359572315185153","2022-06-10 20:33:42+00:00","Para enfrentar los retos del presente y el futuro, debemos aliarnos y formar una integración regional continental.… https://t.co/jthWUjSoOG","67","106"
"1535359508561682433","2022-06-10 20:33:27+00:00","Durante mi intervención puse sobre la mesa temas relacionados a migración e integración económica. Nos unen metas c… https://t.co/jmSIdflC4U","65","102"
"1535359422553276417","2022-06-10 20:33:06+00:00","En esta segunda sesión plenaria de IX #CumbresAméricas con los diferentes Jefes de Estado. Hoy nuestro objetivo est… https://t.co/loYDXlYKDx","385","590"
"1535333596302557184","2022-06-10 18:50:29+00:00","RT @ComunicacionEc: AHORA | Segunda Sesión Plenaria de Jefes de Estado en la IX #CumbreAméricas e intervención del presidente @LassoGuiller…","35","0"
"1535282721223847937","2022-06-10 15:28:19+00:00","Seguimos demostrando ante el mundo que nuestro país brinda oportunidades y construye mejores condiciones económicas… https://t.co/6s4LwEIWU6","401","917"
"1535259223226998784","2022-06-10 13:54:57+00:00","Lamento mucho el fallecimiento de Juan Fernando Sevilla, hermano de @SevillaRoque. Mi sentido pésame a toda su fami… https://t.co/BENbrNNouu","280","1286"
"1535063185044414464","2022-06-10 00:55:58+00:00","Siempre es un gusto poder conversar con Luis @Almagro_OEA2015 con quien coincidimos que la cooperación internaciona… https://t.co/kFG7515lkB","431","666"
"1535058730122887168","2022-06-10 00:38:15+00:00","Luego de una reunión muy provechosa con el canciller de México @m_ebrard . Ambos ratificamos la firme convicción de… https://t.co/5Ls81KcZnr","436","645"
"1535035480722624541","2022-06-09 23:05:52+00:00","Estamos en la 1era. Sesión Plenaria de la IX #CumbreAméricas. Esta será una importante participación porque present… https://t.co/5IEMWkCN3I","422","677"
"1535018958700662797","2022-06-09 22:00:13+00:00","Muy contento de reunirme con el presidente de Colombia @IvanDuque . Dialogamos sobre la cooperación entre naciones… https://t.co/CLxlnjiJPn","386","997"
"1535012571723489296","2022-06-09 21:34:50+00:00","Tuve una muy grata conversación con @Gabrielboric donde hablamos acerca de la integración de los países de América… https://t.co/VpOhk7188T","401","870"
"1534987852521652232","2022-06-09 19:56:37+00:00","Hoy mantuve un encuentro bilateral con el presidente de Costa Rica @RodrigoChavesR. Hemos iniciado formalmente nues… https://t.co/PjceSrB3PO","373","669"
"1534977171617464325","2022-06-09 19:14:10+00:00","Firmamos la declaración ""América por la Protección del Océano"" con el fin de conservar las Áreas Marinas Protegidas… https://t.co/WFNGtxlTfT","402","748"
"1534959282231332876","2022-06-09 18:03:05+00:00","Qué honor poder conversar con @FilippoGrandi, Alto Comisionado de @Refugees. Tratamos temas migratorios y además ag… https://t.co/Dul3mOs9de","382","582"
"1534933892406419458","2022-06-09 16:22:12+00:00","La colaboración es fundamental para atender la necesidad de protección que requieren las naciones. En mi reunión co… https://t.co/adBznPtU7O","436","605"
"1534915544222162944","2022-06-09 15:09:17+00:00","Luego de 30 años, Ecuador ha sido elegido para ingresar nuevamente en el Consejo de Seguridad de la ONU. Otra evide… https://t.co/SebA1P9MmA","860","3781"
"1534908908078252032","2022-06-09 14:42:55+00:00","Este censo nos permitirá recopilar información para identificar los sectores agropecuarios que más necesitan atenci… https://t.co/RZwwpLKfQ3","203","344"
"1534908820471922692","2022-06-09 14:42:34+00:00","Me alegra compartirles buenas noticias. Queremos conocer la realidad de nuestros agricultores y del sector que repr… https://t.co/AyYsiRgfut","278","642"
"1534903213626908672","2022-06-09 14:20:17+00:00","Me llena de orgullo dar a conocer el #EcuadorDeLasOportunidades y que los empresarios vean al país con confianza y… https://t.co/nWWUJ8oFIH","410","651"
"1534753911151771649","2022-06-09 04:27:01+00:00","A la #CumbreAméricas no solo hemos venido a decirles los problemas que tiene el Ecuador, hemos venido a demostrar l… https://t.co/gVz2CY2AfR","173","303"
"1534721250731380737","2022-06-09 02:17:14+00:00","Yo comprendo la angustia y el temor de los ecuatorianos ante el crimen organizado. Por eso estamos fortaleciendo a… https://t.co/7nAxt3rRdu","220","530"
"1534720999828103168","2022-06-09 02:16:14+00:00","La unidad de todos los ecuatorianos y el apoyo internacional es fundamental para enfrentar al enemigo más grande qu… https://t.co/CbCjnLArtH","424","1045"
"1534713006495522816","2022-06-09 01:44:28+00:00","Iniciamos la ceremonia de inauguración del IX #CumbreAméricas. Este encuentro con las demás naciones ayudará a suma… https://t.co/NYd4Hq85wE","395","931"
"1534664779033460743","2022-06-08 22:32:50+00:00","Gracias a la invitación de @JustinTrudeau hemos logrado coincidir, junto a otros Jefes de Estado, en la importancia… https://t.co/opVI9thh0h","419","753"
"1534640973619376128","2022-06-08 20:58:15+00:00","Hoy tuve una entrevista con @soyfdelrincon, donde conversamos sobre mi visita a Los Ángeles y cómo buscamos fortale… https://t.co/Qee2lIpzga","451","728"
"1534626147920650243","2022-06-08 19:59:20+00:00","El #EcuadorDeLasOportunidades se crea con inversiones que generen mayor producción y más plazas de empleo. Seguimos… https://t.co/e65PrHXDfq","380","572"
"1534602707557916673","2022-06-08 18:26:11+00:00","Es importante fortalecer el sector productivo del país. Un #EcuadorDeLasOportunidades se construye con espacios com… https://t.co/seaR1Hrx1G","390","576"
"1534602277993992193","2022-06-08 18:24:29+00:00","La seguridad es un tema fundamental para nuestro Gobierno, nos encontramos en un momento muy importante de la relac… https://t.co/mHFcC9cM5U","175","260"
"1534602167746691079","2022-06-08 18:24:02+00:00","Desde el primer día de nuestra gestión, iniciamos conversaciones con diferentes países del mundo para fortalecer el… https://t.co/zhiURTO1E8","177","285"
"1534602084330389505","2022-06-08 18:23:43+00:00","Para lograr #MásEcuadorEnElMundo  es necesario más comercio entre nuestro país y la comunidad internacional. Est… https://t.co/Hd9cv4AhRC","45","101"
"1534596025658363905","2022-06-08 17:59:38+00:00","#MásEcuadorEnElMundo  Los invito a ver mi intervención en el IV Foro Empresarial de Las Américas. Aquí dimos a cono… https://t.co/38bDAcjZUH","440","644"
"1534558534347673600","2022-06-08 15:30:39+00:00","Seguimos abriendo las puertas del Ecuador al mundo. Hoy me reuní con varios empresarios internacionales para hablar… https://t.co/RhclFt1Bwz","525","1008"
"1534535077253763074","2022-06-08 13:57:27+00:00","Una de las soluciones al problema migratorio es la creación de oportunidades. Debemos enfocar nuestros esfuerzos en… https://t.co/NMuwkej4Li","427","727"
"1534368491440164866","2022-06-08 02:55:30+00:00","Es grato saber que el llamado a la acción empieza a generar sus frutos. Finalmente la Asamblea hace su parte y la h… https://t.co/UGW1mVwkqV","759","2924"
"1534334979068542976","2022-06-08 00:42:20+00:00","Ecuador atiende a migrantes y refugiados de manera oportuna e integral. Durante mi intervención, di a conocer la ac… https://t.co/3HHZJyvU4O","527","863"
"1534177424438710276","2022-06-07 14:16:16+00:00","Nuestra participación en la 9ª #CumbreAméricas tiene como objetivo generar varias oportunidades de cooperación que… https://t.co/e75yTGF7Hy","465","1015"
"1534025075141316608","2022-06-07 04:10:53+00:00","Nuestro compromiso es garantizarle la seguridad a los ecuatorianos. Reforzaremos y daremos las herramientas necesar… https://t.co/hw086JQuYI","446","788"
"1534001330691399681","2022-06-07 02:36:32+00:00","Este encuentro de paz entre el Gobierno Central y GAD tiene como fin devolver la seguridad al país. Juntos trabajar… https://t.co/sFOVhKZOvw","386","691"
"1533924843485290496","2022-06-06 21:32:36+00:00","RT @MinGobiernoEc: “Tenemos que actuar como un solo puño de manera cohesionada. La seguridad ciudadana es un bien público y debe entenderse…","260","0"
"1533921114392502278","2022-06-06 21:17:47+00:00","Hoy me reuní con todos los Alcaldes, Prefectos y Gobernadores del país para trabajar en contra de la inseguridad. L… https://t.co/bprUSc3CqS","739","1536"
"1533117145273585669","2022-06-04 16:03:06+00:00","En nuestro Gobierno se reactiva la obra orientada a los niños. Entregamos una unidad educativa en Palenque y recorr… https://t.co/vPwIN5pJCZ","512","777"
"1532873441585553409","2022-06-03 23:54:42+00:00","En el #EcuadorDeLasOportunidades fortalecemos la infraestructura educativa. Esta es una obra orientada al futuro de… https://t.co/9kSP3OC9Tl","371","592"
"1532840836068691976","2022-06-03 21:45:08+00:00","La prioridad del Gobierno es que las niñas y niños puedan tener las facilidades y una educación de calidad en el me… https://t.co/14K1jhql5Z","638","848"
"1532794423377121283","2022-06-03 18:40:43+00:00","Recorrimos el avance de obra de la Unidad Educativa José Joaquín de Olmedo. Seguimos trabajando para mejorar la inf… https://t.co/G4Y6sgUyrc","366","599"
"1532787123438362625","2022-06-03 18:11:42+00:00","Scarleth, ten la tranquilidad de que seguimos trabajando para garantizar una educación de calidad a todas las niñas… https://t.co/8yFobqF2jR","564","816"
"1532772925811707904","2022-06-03 17:15:17+00:00","¡En el #EcuadorDeLasOportunidades nos enfocamos en garantizar una educación de calidad!  Me es grato entregar a 2 m… https://t.co/Ar46QzBre0","392","747"
"1532701489818484736","2022-06-03 12:31:26+00:00","Nadia es un ejemplo de que estamos logrando el #EcuadorDeLasOportunidades para todos. Así como ella muchos niñas y… https://t.co/1GIjOgnF5L","374","504"
"1532511347434471426","2022-06-02 23:55:52+00:00","La pandemia fue un golpe duro para la economía de todos los ecuatorianos. Gracias al exitoso Plan de Vacunación nos… https://t.co/DDHelAh0bz","165","284"
"1532455878833717255","2022-06-02 20:15:27+00:00","Para que Kelly y muchos niñas y niños más puedan realizar sus tareas de manera ágil y sin salir de casa, impulsamos… https://t.co/oj9iSB7M0g","254","375"
"1532409745067352064","2022-06-02 17:12:08+00:00","Somos el primer Gobierno que tiene como prioridad brindarle a los niños una #InfanciaConFuturo.  Con el Bono 1000 D… https://t.co/dWB44dEJML","265","432"
"1532385655392706560","2022-06-02 15:36:25+00:00","Tuvo que llegar el #GobiernoDelEncuentro para afrontar cara a cara, con determinación, el problema de la desnutrici… https://t.co/JZwvc1HfTT","244","467"
"1532184092602679296","2022-06-02 02:15:28+00:00","Me alegra saber que en el #EcuadorDeLasOportunidades, mujeres como Nelly podrán ser acreedoras del bono de los 1000… https://t.co/fkGFSNX8oK","371","545"
"1532175835951669248","2022-06-02 01:42:40+00:00","Juntos lograremos una #InfanciaConFuturo en este #EcuadorDeLasOportunidades. Por eso creamos el bono de los 1000 dí… https://t.co/zneI2qsiSn","316","437"
"1532142562340913153","2022-06-01 23:30:27+00:00","¡Tuvo que llegar nuestro Gobierno para cumplir con los jubilados y afiliados! Hemos iniciado el pago de una deuda p… https://t.co/0zaPiow7Il","442","875"
"1532108733823819778","2022-06-01 21:16:02+00:00","Queremos que nuestros niños y niñas crezcan sanos y con un mejor futuro. Por eso creamos el Bono 1000 Días para apo… https://t.co/7wJfrHbPTh","220","344"
"1532087174996320256","2022-06-01 19:50:21+00:00","La desnutrición crónica infantil es uno de los problemas más graves en el país y nosotros seguimos en la lucha por… https://t.co/Ks3rDSeWvb","415","717"
"1532056195510415360","2022-06-01 17:47:15+00:00","Este bono está dedicado a las mujeres embarazadas y a las madres de niños menores de dos años que se encuentran en… https://t.co/OaziBH1sAF","170","239"
"1532055812083941377","2022-06-01 17:45:44+00:00","Además de estos $50 fijos, haremos 3 desembolsos adicionales: uno de $90 y dos de $120 si se cumplen fáciles requis… https://t.co/zJLuQ7HmN1","256","362"
"1532055704982458368","2022-06-01 17:45:18+00:00","¡Más acciones a favor de nuestra infancia! El Bono de los 1000 Días beneficiará inicialmente a 37.500 madres y al f… https://t.co/aDasLxCy7h","378","756"
"1532050994930106373","2022-06-01 17:26:35+00:00","Me llenó de alegría visitar Riobamba por el #DíaDeLaNiñez y recorrer la Feria Lúdica organizada por @InclusionEc. O… https://t.co/XrJHp8CoJ9","348","542"
"1532027166942175232","2022-06-01 15:51:54+00:00","Siguiendo con nuestro objetivo de fortalecer la conectividad aérea en el país, les comento que @ObrasPublicasEc y… https://t.co/5T5vlW5jJq","197","509"
"1531993277964161027","2022-06-01 13:37:15+00:00","Lamento mucho el fallecimiento del destacado periodista, Hugo Gavilánez. Dios lo reciba en su gloria y dé consuelo… https://t.co/EtHjm09nCB","216","1330"
"1531983659221278720","2022-06-01 12:59:01+00:00",".@FcoBrionesR me ha acompañado en este proyecto por más de 10 años y conozco sus capacidades. Sé que realizará un g… https://t.co/UaZTi80Cfy","154","521"
"1531971124778639361","2022-06-01 12:09:13+00:00","Una de nuestras prioridades como Gobierno es que las niñas y los niños tengan una #InfanciaConFuturo, una vida llen… https://t.co/d1juiiQGxE","106","242"
"1531823901646508033","2022-06-01 02:24:12+00:00","Haremos todo lo necesario para el fortalecimiento en equipo, tecnología e inteligencia de la @PoliciaEcuador y… https://t.co/8hsF2Aml4B","120","310"
"1531819139169501185","2022-06-01 02:05:17+00:00","La gestión de las @FFAAECUADOR ha sido clave durante los dos últimos años. Hoy nos enfrentamos a una lucha más dura… https://t.co/TKMaGrSccR","81","189"
"1531786312491188224","2022-05-31 23:54:50+00:00","Nuestro Gobierno está cumpliendo con lo que otros gobiernos no pudieron. Empezamos a pagar la deuda por las prestac… https://t.co/A6QqUEQypI","636","2877"
"1531722284326703105","2022-05-31 19:40:25+00:00","¡El sospechoso del crimen de Gabriel fue capturado!. No permitiremos que la delincuencia siga afectando la vida de… https://t.co/eHRrV1CYCe","257","1088"
"1531712969851252737","2022-05-31 19:03:24+00:00","RT @pradojj: COMUNICADO OFICIAL :  Las negociaciones con México no han concluido. Continuaremos trabajando el tiempo necesario hasta al…","70","0"
"1531707633987731456","2022-05-31 18:42:12+00:00","Mi anhelo más grande es que historias como esta puedan vivirlas todos los ecuatorianos. Este es el… https://t.co/Q9lr4PSt7w","69","159"
"1531696693678424064","2022-05-31 17:58:43+00:00","Reitero la bienvenida al nuevo Alto Mando Militar. Sepan que cuentan con mi respaldo para garantizar la tranquilida… https://t.co/awNpAF4PVt","90","385"
"1531663320121581568","2022-05-31 15:46:07+00:00","RT @MinInteriorEc: Ante el hecho ocurrido en Bellavista, hoy, a las tres de la mañana, en #Quito, la @PoliciaEcuador detuvo al extranjero…","247","0"
"1531088923962769409","2022-05-30 01:43:40+00:00","En el #EcuadorDeLasOportunidades destinaremos los recursos necesarios para la salud de los ecuatorianos y pondremos… https://t.co/fqYYy4QCqd","122","360"
"1531084960299372544","2022-05-30 01:27:55+00:00","En este #EcuadorDeLasOportunidades no existe programa social más importante que proteger el futuro de nuestros niño… https://t.co/rZ9SyqcaRg","78","241"
"1531081092941357058","2022-05-30 01:12:33+00:00","Nuestro Gobierno no dará tregua a la delincuencia y actuará con toda determinación para defender a los ecuatorianos… https://t.co/Ew9iMb8pla","140","470"
"1531040102138388482","2022-05-29 22:29:40+00:00","Estamos haciendo un trabajo de articulación y coordinación entre todas las instituciones encargadas de la seguridad… https://t.co/9jU81hhGur","159","362"
"1531013760411914241","2022-05-29 20:44:59+00:00","Para la reforma laboral hemos creado una comisión técnica que construya el nuevo código junto a la sociedad civil.… https://t.co/bxJKPrzubE","170","370"
"1530974461293371395","2022-05-29 18:08:50+00:00","RT @ComunicacionEc: Resultados obtenidos durante el estado de excepción en Guayas, Manabí y Esmeraldas, con corte al 29 de mayo de 2022. ⤵️…","35","0"
"1530669889450815488","2022-05-28 21:58:34+00:00","Admiro la valentía, el sacrificio y la entrega de cada mujer y hombre que forman parte de las filas policiales de n… https://t.co/HoRVS5Y9yy","85","278"
"1530617595342295040","2022-05-28 18:30:46+00:00","Convoco a una amplia unidad de la sociedad ecuatoriana para combatir al único enemigo que es la delincuencia. Con l… https://t.co/gID8LX2cBO","727","1249"
"1530602881044316162","2022-05-28 17:32:18+00:00","Junto a @CarrilloRosero, ministro de @MinInteriorEc y Grad. Luis Lara Jaramillo, ministro de @DefensaEc cumpliremos… https://t.co/YLe4D8YnEd","78","274"
"1530342953134194689","2022-05-28 00:19:27+00:00","Mi compromiso es regresarle la tranquilidad a los ecuatorianos. Vamos a combatir la delincuencia con todas las herr… https://t.co/6XIvMyqXNT","152","539"
"1530285839716073472","2022-05-27 20:32:30+00:00","¡La reactivación turística continúa! Quiero contarles otra nueva noticia. Las cifras finales durante el feriado del… https://t.co/VjXnuGcuzw","169","741"
"1530261551864750083","2022-05-27 18:55:59+00:00","En Gye conocí a Elías,  me contó que su sueño es ser futbolista profesional.  Él, al igual que más de 9mil jóvenes,… https://t.co/Kj93AeeXzj","76","354"
"1530247412995989504","2022-05-27 17:59:48+00:00","Hoy se graduaron 446 policías y ayer en Quito 300 más que se incorporan de inmediato a las calles.   Ellos son part… https://t.co/I1nPBqGP5g","163","653"
"1530240584182648833","2022-05-27 17:32:40+00:00","¡Más Ecuador en el mundo y más mundo en el Ecuador! El Departamento de Agricultura de EEUU decidió autorizar la imp… https://t.co/j15b2xVoCa","406","1734"
"1530218292652216323","2022-05-27 16:04:05+00:00","Vamos a poner un alto al crimen organizado y lo lograremos con el compromiso de la @PoliciaEcuador y las… https://t.co/2YK9uQeRTE","174","423"
"1530167684347965440","2022-05-27 12:42:59+00:00","Vamos a facilitar la entrega de medicamentos gratuitos, con un moderno sistema que permitirá al Gobierno ahorrar y… https://t.co/xhzeiCaTYH","113","370"
"1530028399590260739","2022-05-27 03:29:31+00:00","Mi mensaje final:   En el primer año ganamos dos batallas: controlar la pandemia y poner en orden la economía. Hemo… https://t.co/hxG6AcBjMV","34","145"
"1530027005336502279","2022-05-27 03:23:59+00:00","Quiero hacer un llamado a todas las fuerzas políticas, a los municipios, prefecturas, a la sociedad civil, este es… https://t.co/Ys2aJ3cvP6","40","181"
"1530019959736246290","2022-05-27 02:55:59+00:00","No vamos a permitir que los delincuentes tomen control del país. Con cooperación internacional, fortalecimiento del… https://t.co/SwAoBEtzYb","39","216"
"1530017897715736576","2022-05-27 02:47:47+00:00","Este año se han incautado 300 toneladas de droga, que es un monto casi equivalente a lo incautado en los 5 años pre… https://t.co/QyVcxm9PMx","37","217"
"1530013653524684802","2022-05-27 02:30:55+00:00","Uno de los logros del Gobierno ha sido manejar el dinero de los ecuatorianos de la manera más eficiente. Por ejempl… https://t.co/kRC5RFrbrv","41","156"
"1530011689629917196","2022-05-27 02:23:07+00:00","Uno de los problemas del Ecuador es la mala calidad de la salud pública. Con el nuevo sistema de entrega de medicin… https://t.co/6S0eqszbX7","42","145"
"1530011399988060160","2022-05-27 02:21:58+00:00","Mejoramos la tendencia de crecimiento económico, cerramos el 2021 con 4.2%. La vacunación fue el factor fundamental… https://t.co/McPcN5JeOb","113","479"
"1529998857920253953","2022-05-27 01:32:08+00:00","RT @ComunicacionEc: ENTREVISTA | Hoy a las 21:00, los invitamos a seguir la entrevista que mantendrá el presidente de la República, @LassoG…","44","0"
"1529995611260567552","2022-05-27 01:19:14+00:00","RT @ComunicacionEc: Conoce las acciones emprendidas durante operativos en Guayas, Manabí y Santa Elena. La @PoliciaEcuador trabaja para des…","34","0"
"1529979541875314688","2022-05-27 00:15:23+00:00","Se van a girar más de USD 560 millones para todas las obras emergentes y recuperar los daños causados en carreteras… https://t.co/xcKS5hYZGl","249","1297"
"1529961863399759886","2022-05-26 23:05:08+00:00","Con el trabajo de @CreamosVivienda y @ViviendaEc más familias contarán con la casa de sus sueños.  Seguimos trabaja… https://t.co/q4954UGP8X","41","130"
"1529952362017742855","2022-05-26 22:27:22+00:00","Las obras viales benefician a todos los ecuatorianos. Potencia la conectividad, incrementa el empleo, estimula el t… https://t.co/pX7mzRyPep","46","176"
"1529892897826521088","2022-05-26 18:31:05+00:00","Hoy visité a María Inés. Ella es una emprendedora beneficiaria del crédito de las oportunidades. Me pone muy conten… https://t.co/E21WcDu4ze","129","506"
"1529870043621822465","2022-05-26 17:00:16+00:00","Llegamos al cantón Paute y recorrimos la obra vial que se está ejecutando para mejorar la regeneración urbana de la… https://t.co/EFYCpwB9Hr","128","365"
"1529822285829382144","2022-05-26 13:50:30+00:00","Nuestro Gobierno brindará equipamiento y capacitación a la @PoliciaEcuador y ellos brindarán más seguridad y velará… https://t.co/aQ5CHMc3LU","185","427"
"1529659244542320640","2022-05-26 03:02:38+00:00","Terminó mi entrevista con Rafael Cuesta. Y les quiero dejar este mensaje a todos ustedes: Durante un año pusimos la… https://t.co/52BNWMxGzP","357","1676"
"1529651835635650561","2022-05-26 02:33:11+00:00","Las diferencias políticas están por debajo de los intereses de los ciudadanos. Yo estoy dispuesto a dialogar con to… https://t.co/UtZaVAJKOn","33","149"
"1529651090681221121","2022-05-26 02:30:14+00:00","Junto con la @PoliciaEcuador y @FFAAECUADOR hemos planteado nuevas estrategias que incluyen: el trabajo cooperativo… https://t.co/IpKtsaH0wp","52","242"
"1529650467462164482","2022-05-26 02:27:45+00:00","Por demasiado tiempo se les cedió terreno a los enemigos del Ecuador como el narcotráfico. Hubo un debilitamiento d… https://t.co/wCbeZ4RCZj","46","163"
"1529642100383416324","2022-05-26 01:54:30+00:00","Ecuador ahora es un país atractivo para las inversiones. Hemos puesto en orden nuestras finanzas, estamos reduciend… https://t.co/o0vMkx3N7m","50","231"
"1529641783415676929","2022-05-26 01:53:15+00:00","Hace 1 año solo el 5% de los ecuatorianos estaban vacunados con una sola dosis. Hoy más del 83% ya está vacunado co… https://t.co/KIj6thfeZU","130","765"
"1529629710870884352","2022-05-26 01:05:16+00:00","RT @ComunicacionEc: ENTREVISTA | Hoy a las 20h30, los invitamos a seguir la entrevista que mantendrá el presidente de la República, @LassoG…","54","0"
"1529578059975864320","2022-05-25 21:40:02+00:00","¡Lo que se promete, se cumple!   A través del Ministerio de @FinanzasEc hemos transferido hasta el momento, USD 3.… https://t.co/tbqP0YxYAp","128","351"
"1529486327078604800","2022-05-25 15:35:31+00:00","RT @MaElenaMachucaM: El #TeatroDelBarrio es generador de recursos, empleo, pero sobre todo fortalece nuestra identidad.  En este primer año…","29","0"
"1529453104386670596","2022-05-25 13:23:30+00:00","RT @TurismoEc: #UnAñoJuntos | Revisa las metas alcanzadas en materia turística y conoce lo que se viene, en este segundo año de trabajo, en…","26","0"
"1529322785587310593","2022-05-25 04:45:40+00:00","La paz ciudadana jamás será rehén de nadie! Nuestro gobierno le dará al país una fuerza policial plenamente equipad… https://t.co/Zd3SC8S4v5","121","431"
"1529318077216829442","2022-05-25 04:26:57+00:00","La salud ha sido y seguirá siendo una de nuestras prioridades. Es por esto que este año pondremos en marcha el Plan… https://t.co/TuOLlMTqVc","82","235"
"1529259865092378629","2022-05-25 00:35:38+00:00","Esta ofrenda floral se la dedico a todos los héroes que marcaron la historia del Ecuador y a cada uno de nuestros a… https://t.co/hNeNMbJXSy","105","500"
"1529203925102084098","2022-05-24 20:53:21+00:00","Mi agradecimiento a todos quienes vinieron a la Plaza Grande el día de hoy. Es muy emotivo para mí ver a hermanas y… https://t.co/ilmeTdU5RQ","260","1229"
"1529195380562440192","2022-05-24 20:19:24+00:00","Un pueblo sólo construye su futuro a través de grandes consensos mayoritarios que hacen estable nuestra convivencia… https://t.co/mHH2QdOCNr","142","479"
"1529171960659382275","2022-05-24 18:46:20+00:00","Reitero aquí lo que dije hace un año: yo no he venido a saciar el odio de pocos, sino el hambre de muchos.  Ahora t… https://t.co/8JpfzlLMoF","142","348"
"1529171107185627137","2022-05-24 18:42:57+00:00","Todos los aquí presentes sostenemos en nuestras manos un pequeño pedazo del destino del Ecuador. Todos tenemos que… https://t.co/vmDHIoyPZo","206","416"
"1529169511701696512","2022-05-24 18:36:36+00:00","No puedo dejar de expresar mi reconocimiento a nuestras @FFAAECUADOR , cuyo esfuerzo de los últimos dos años jamás… https://t.co/B067PTHetH","110","193"
"1529168922955726853","2022-05-24 18:34:16+00:00","Las sólidas bases que hemos puesto este año serán nuestro mejor defensa en el futuro. A través del nuevo… https://t.co/CChvFYoSXS","108","179"
"1529167006632648704","2022-05-24 18:26:39+00:00","En el 2021 se desarticularon más de 1.350 bandas. Se incautaron más de 7.500 armas y 231 toneladas de droga en un a… https://t.co/vO1z79TrjO","99","164"
"1529166540893044738","2022-05-24 18:24:48+00:00","El resultado es que en un sólo año hemos aumentado del 60% al 76% la cobertura con tecnología 4G. ¡Porque “Más Ecua… https://t.co/kwoorJsIBT","106","182"
"1529166222964703232","2022-05-24 18:23:32+00:00","Sólo para que tengan una idea de cómo estamos cambiando el Ecuador: antes se cubría a 5 parroquias por año. Pero nu… https://t.co/CJ7A6bvyL7","99","169"
"1529165886355083264","2022-05-24 18:22:12+00:00","En marzo de este año entregué USD 26 millones en financiamiento para el embalse Chiquicahua, obra esperada durante… https://t.co/qUECgYz8AN","77","121"
"1529165009267326977","2022-05-24 18:18:43+00:00","Con cariño hacia el campo lanzamos los nuevos Créditos de las Oportunidades, al 1% de interés y hasta 30 años plazo… https://t.co/uK6PwheEEi","92","151"
"1529164564654444545","2022-05-24 18:16:57+00:00","Por primera vez en el Ecuador se llevará a cabo el más completo Registro Nacional Agropecuario, para diagnosticar h… https://t.co/tdKf741Us4","50","94"
"1529164304175575040","2022-05-24 18:15:55+00:00","Eliminando estos intermediarios, el Estado ecuatoriano recibirá una enorme inyección de dinero que, al precio actua… https://t.co/aK1G7eMCMw","97","187"
"1529163904089313281","2022-05-24 18:14:19+00:00","Tenemos una nueva ley de hidrocarburos que es la más avanzada de la región. Los resultados no se hicieron esperar.… https://t.co/CXkY5mopYU","114","193"
"1529163314344955904","2022-05-24 18:11:59+00:00","Con el apoyo del BID, ya están en estructuración proyectos como el Quinto Puente Durán – Guayaquil, así como la Ope… https://t.co/BiQHezKFji","101","183"
